Απάντηση ΣΥ.ΡΙΖ.Α. Αιτωλοακαρνανίας στο «κύκνειο άσμα» του κ. Σαμαρά http://t.co/sF2pl5V4xY,Negative
BriefNews: Κουτσούμπας: Δεν θα γίνουμε κερασάκι στην αντιλαϊκή τούρτα του ΣΥΡΙΖΑ http://t.co/75lPo7SPVy,Negative
Και πανω που νομιζα οτι το σποτ της ΝΔ ειναι οτι χειροτερο εχω δει...ο Καμμενος αποφασισε να με διαψευσει,Negative
Κουτσούμπας: Δεν θα γίνουμε κερασάκι στην αντιλαϊκή τούρτα του ΣΥΡΙΖΑ  http://t.co/fshs99limT,Negative
@neademokratia @papamimikos @MariaSpyraki Σταμάτης: Άσχετοι και αδίστακτοι στον ΣΥΡΙΖΑ | @ysterografa http://t.co/DgZORftmWV,Negative
Αν ψηφίσετε ΣΥΡΙΖΑ -&gt;Μεγάλος αστεροειδής που θα περάσει «ξυστά» από τη Γη στις 26 Ιανουαρίου...θα καταστρέψει την Ελλάδα...,Negative
@newsbeast Η ΝΔ τα έχει χαμένα και φαίνεται,Negative
Μετα απο 25 χρόνια πλιατσικου &amp; μια 5ετια βαθυτατης κρίσης ο σοφός λαος κατέληξε σε Σαμαρα κ Τσίπρα αφού στ ενδιάμεσο έβαλε ναζί στην βουλή,Negative
@AdonisGeorgiadi το καλό είναι ότι οταν θα έρθει ο συριζα δε θα υπάρχουν γκαζάκια λόγω αργεντινοποιησης.. Έτσι; ή μήπως όχι;,Negative
@freedybruna Π. Καμμένος: Μετέτρεψαν τη ΝΔ σε παρδαλό κουρέλι με αγκυλωτούς σταυρούς http://t.co/XyUimPI8b1 @damalakes,Negative
"@ikaros2006 Α σωστά, το άλλο εννοούσα που έλεγε ""όσοι λένε πως θα πάω ΝΔ είναι ψυχοπαθείς και παίρνουν ναρκωτικά"" ή κάπως έτσι :)",Negative
Κουτσούμπας: Δεν θα γίνουμε κερασάκι στην αντιλαϊκή τούρτα του ΣΥΡΙΖΑ http://t.co/BSP4RD8Hg1,Negative
"Θέλουμε μια Ελλάδα με πολιτικούς σαν την κ.Φωτίου του ΣΥΡΙΖΑ να δικαιολογούν γκαζάκια σε ""προκλητικούς"" σαν τον @AdonisGeorgiadi ;;",Negative
"Για διαχωρισμό κράτους-εκκλησίας, ομόφυλο γάμο και υιοθεσία, ο ΣυΡιζΑ βρίσκεται δεξιά του Ομπάμα. MT @asteris Even Obama stayed liberal on",Negative
"Ταινία που ήθελα να δω έχει μόνο μια προβολή,η οποία πέφτει πάνω σε μάθημα με απουσίες #bummer #tiff53",Negative
Ντοπάρισμα και βιταμίνες για να επιβιώσουμε το δεκαήμερο του #tiff53 που έρχεται.,Negative
RT @dimitrisdx: Ντοπάρισμα και βιταμίνες για να επιβιώσουμε το δεκαήμερο του #tiff53 που έρχεται.,Negative
"για να δω όλες τις ταινίες που θέλω στο #tiff53, η μόνη λύση είναι το ζιγκολίκι.",Negative
"RT @StaticMass Leos Carax's Holy Motors, open to interpretation &amp; possibly the strangest film of year http://t.co/lEp0oIXF #review #tiff53",Negative
holy crap #tiff53 Holy Motors (2012),Negative
Μια περιουσία θα δώσω πάλι στα αστικά. #tiff53,Negative
53ο φεστιβάλ κινηματογράφου Θεσσαλονίκης από αύριο. Το πρώτο που θα χάσω μετά από 14 χρόνια. Εκτός αν...,Negative
"Δεν γινόταν Φεστιβάλ χωρίς βροχή! Έτσι να πέφτουν οι κεραυνοί, να μας πάει γούρι. Ομπρέλες, περπάτημα στο λιμάνι &amp; σαλέπι! Let's go #tiff53!",Negative
τρίτη σερί χρονιά που θα ανέβω Θεσσαλονίκη τις μέρες του φεστιβάλ κινηματογράφου και δεν θα δω καμία ταινία,Negative
RT @montagdarko: Εδω ο @chriszlatis παλευει με τις sim&amp;τα κινητα&amp;γκρινιαζει για τις βαρδιες του στο #tiff53,Negative
"Ωχ, από αύριο για να δούμε μια ταινία θα πρέπει να τρώμε στα μούτρα μπόλικους hipsters! #tiff53",Negative
"Ομίχλη, βροχή και κρύο...Μυρίζει #tiff53",Negative
Αρχιζει αυριο το φεστιβαλ κινηματογραφου Θεσσαλονικης και ποσο λυπαμαι που μετα απο 11 χρονια δεν θα μαι εκει :(,Negative
"RT @MariaArgyr: Ομίχλη, βροχή και κρύο...Μυρίζει #tiff53",Negative
Τώρα που φτάνω #tiff53 ποιος καλός εθελοντής θα μου στρώσει κανα γραφείο να ξαποστασω που είμαι με μια ώρα ύπνο;,Negative
Με τόσες ταινίες και τόσο τρέξιμο που θα ρίξουμε στο φετινό #tiff53 μας βλέπω να πέφτουμε στην κόκα.,Negative
RT @demetrios_b: Με τόσες ταινίες και τόσο τρέξιμο που θα ρίξουμε στο φετινό #tiff53 μας βλέπω να πέφτουμε στην κόκα.,Negative
RT @Christine_kall: Να τι θα κανω τοσες μερες Σαλονικα... #tiff53,Negative
Ουφ πονοκεφάλιασα με τόσες ταινίες #tiff53,Negative
"Τρίτη και Τετάρτη, δε θα πραγματοποιηθεί κανένα δρομολόγιο ΟΣΕ. Μόλις, το έμαθα και αλλάζω εισιτήριο για Πέμπτη... #Tiff53 ",Negative
"Πάντα, τα Φεστιβάλ με αριθμό μονό, δε με θέλανε... Ας, ελπίσω το πρόβλημα που προέκυψε με τον ΟΣΕ να είναι το τελευταίο... #Tiff53 ",Negative
Θέλω να δω πόσες κοσμικές κυρίες της Θεσσαλονίκης θα αντέξουν τα πρώτα 10λ του Holy Motors ή θα τρέξουν σούμπιτες στο πάρτυ έναρξης #tiff53,Negative
RT @igkros: Θέλω να δω πόσες κοσμικές κυρίες της Θεσσαλονίκης θα αντέξουν τα πρώτα 10λ του Holy Motors ή θα τρέξουν σούμπιτες στο πάρτυ  ...,Negative
RT @igkros: Θέλω να δω πόσες κοσμικές κυρίες της Θεσσαλονίκης θα αντέξουν τα πρώτα 10λ του Holy Motors ή θα τρέξουν σούμπιτες στο πάρτυ  ...,Negative
"κάνοντας πρόγραμμα για το φεστιβάλ! ρε παιδιά, υπάρχει κάτι χαρούμενο ή μετά θα πέσω στα ψυχοφάρμακα για να βγω από την κατάθλιψη; #tiff53",Negative
48 hour strike to coincide with #Tiff53; I remember one such strike where riot police filled theaters with tear gas http://t.co/SNGCJ4OJ,Negative
#tiff53 the start was simply poor &amp; cheap. sorry guyz but its the truth.,Negative
Γέρασε κι η Kylie... #tiff53 #holy_motors,Negative
"τυφλα να χει ο λανθιμος #tiff53 Holy Motors (2012),",Negative
Εγώ πάντως όποιον καταφέρνει να κάνει ταινίες σαν το Holy Motors και να βγάζει λεφτά του βγάζω το καπέλο! :D :P #tiff53,Negative
Η πιο αλλόκοτη ταινία έναρξης στα 53 φεστιβάλ. Ειδικού ενδιαφέροντος. Οπότε δεν είχε να πει τίποτα σε μας τους κοινούς θνητούς!#tiff53,Negative
"Ειδαμε και την Κάιλι Μινόγκ να πρωταγωνιστει σε ταινία έναρξης κινηματογραφικού φεστιβάλ, ""Holy Motors"". Λογικό. #tiff53",Negative
RT @cskotsis: Η πιο αλλόκοτη ταινία έναρξης στα 53 φεστιβάλ. Ειδικού ενδιαφέροντος. Οπότε δεν είχε να πει τίποτα σε μας τους κοινούς θνη ...,Negative
"#tiff53 ★★☆☆☆ ""Holy Motors"" The film had a bright idea behind the lens but didn't win the race -the output was not there.",Negative
"Ταινία φιλανδικού κινηματογράφου, στα 5 πρώτα λεπτά ο πρωταγωνιστής από τυχαίο συμβάν κόβει τις φλέβες του,το λες και προιδεασμο #tiff53",Negative
"#tiff53 ★★½☆☆ ""30-40-50"" Το 1ο μέρος από τα  3 ήταν καλο. Τα υπόλοιπα 2 όχι.  http://t.co/fcjUTmeS",Negative
"απ' τις ταινιες μικρου μηκους, μαθαμε σημερα οτι η Δημητρα Δουμένη επαιξε κατι αναμεσα σε Καλήσι και Κατνίς. Α, ναι, κι οτι μεγάλωσε #tiff53",Negative
"Holy Motors: V @raypride, 2 of Carax's producers suicided. No wonder. Also, Eva Mendes was positively mesmerized by that horny ghoul #tiff53",Negative
Λιτή έναρξη για το 53ο Φεστιβάλ Θεσσαλονίκης http://t.co/GmO6OAWz via @kathimerini_gr #tiff53,Negative
"Τελικά,3-4 ταινίες μόνο στο #tiff53.Ούτε χρόνος υπάρχει,ούτε χρήμα :(",Negative
Κι ο Μπομπ Σφουγγαρακης ξυπνησε για να ερθει να κοψει εισιτηρια στο #tiff53 http://t.co/q4TtIyIc,Negative
RT @cosmogr: Κι ο Μπομπ Σφουγγαρακης ξυπνησε για να ερθει να κοψει εισιτηρια στο #tiff53 http://t.co/q4TtIyIc,Negative
μπουγάτσα με ταινίες #tiff53,Negative
"βασικά, μπουγάτσα με ταινιεςπουεχουνεξαντληθείταεισιτηρια #tiff53",Negative
RT @geor_pap: μπουγάτσα με ταινίες #tiff53,Negative
Μου κρασαρει συνέχεια η εφαρμογή του #tiff53 Ελπίζω με μην έχασε τον φοβερό προγραμματισμό μου,Negative
"Καλά, το Πλοίο για την Παλαιστίνη, μαύρο χάλι. Ακυρώστε τις κρατήσεις σας ΤΩΡΑ! #tiff53 (sorry ε_",Negative
"Περιττό να σας πω ότι στην τελετή έναρξης καθόμουν πίσω από την Μπήλιω,η οποία σε κάποια φάση βαριόταν κι έπαιζε με τις μπούκλες της #tiff53",Negative
Το The Land of Hope έχει τόσο θολό και ξεπλυμμένο πλάνο που θα μπορούσε να παίζει στον ΑΝΤ1 Ιαπωνίας. 3*/5 #tiff53,Negative
"Η γη της ελπίδας: κουραστικό, μεγάλο και κάτω από τα στάνταρτς που μας έχει συνηθίσει o Σόνο. κρατάω μόνο τη χορογραφία 2*/5 #tiff53",Negative
"Κρίμα ρε Σιόν Σινο, τοσο hype σου κάναμε κ εσυ ούτε καν μας ταρακουνησες. Μόνο λεπτό κ  τραβηγμένο πασαλειμμα ραδιενεργης παράνοιας #tiff53",Negative
"Οταν ο Σιον Σονο γυρισε τα ""ονειρα"" του κουροσαβα εκανε μια σαχλη σαπουνοπερα με κακο παιξιμο 1/5 #the_land_of_hope #tiff53",Negative
"#tiff53 Η γη της ελπίδας (2012) Κουραστικό, βαρετό με... κωμικες στιγμες.",Negative
"Κατά τον μεταφραστή του #tiff53 που δούλεψε στο ΣιονΣονο, οι βρυκόλακες σκοτώνονται με ένα 'στοίχημα' στην καρδιά.",Negative
Το τραγικότερο είναι που επαναλαμβανόταν ΣΥΝΈΧΕΙΑ το stake = στοίχημα στους υπότιτλους ενώ η οθονη είχε γεμίσει πασαλους... #tiff53,Negative
Πολυ μετριο χαζο μελο με ωραιο σαουντρακ #kawboy 2/5 #tiff53,Negative
"#tiff53 ★★½☆☆ ""Σαν σε όνειρο"" Ο πορτογαλος καταφερε με ωραιες εικονες και ωραια λογια να φτιαξει ενα μετριο και βαρετο εργο",Negative
Τοσο hype έκανα για την Αγία Τετράδα κ τελικά ήρθα μονος στην παρτουζα #tiff53 #sad,Negative
θα πήγαινα και γω στο #tiff53 αλλα δεν ξέρω να βάζω αστεράκια,Negative
"Τα παιδιά του πολέμου: ωραία τα παιδιά, δε λέω, αλλά αν θυμάμαι αυτήν την ταινία σε μια βδομάδα θα είμαι μεγάλη επιτυχία 3*/5 #tiff53",Negative
Το φελεκι μου μεσα και σε αυτο το φεστιβαλ με βρηκαν οι απεργιες? #tiff53,Negative
Beyond the hill 2*/5 οι ένοχοι για τη βαρεμάρα βρίσκονται... πέρα απ' το λόφο #tiff53,Negative
RT @onizuka83: Το The Land of Hope έχει τόσο θολό και ξεπλυμμένο πλάνο που θα μπορούσε να παίζει στον ΑΝΤ1 Ιαπωνίας. 3*/5 #tiff53,Negative
"#tiff53 ★★★☆☆ ""Στα βαθιά"" Καλή ερμηνεία του πρωταγωνιστή αλλά βαρετή συνολικά.  http://t.co/VNuQkd3E",Negative
"Ώρες μουσείου: μισό ταξιδιωτικός οδηγός της Βιέννης και μισό ξενάγηση σε μουσείο, χωρίς να δουλέψει τίποτα από τα 2 καλά 1.5*/5 #tiff53",Negative
"★★☆☆☆ #tiff53 #156 Ο γλαρος επαιζε καλυτερα απο τον πρωταγωνιστη. Στα credits ακουγονται οι Sigur Ros, οπως σε καθε Ισλανδικη ταινια αλλωστε",Negative
★★★☆☆ #tiff53 #155 Αν θελετε να κανετε προταση στην καλη σας χαριστε της ενα λευκο κοκκορα μετα τη ληξη της ταινιας. Κατα προτιμηση ψευτικο,Negative
★★★☆☆ #tiff53 #256 Αν θελετε να κανετε προταση στην καλη σας χαριστε της ενα λευκο κοκκορα μετα τη ληξη της ταινιας. Κατα προτιμηση ψευτικο,Negative
"RT @ZlatkoGR: Ώρες μουσείου: μισό ταξιδιωτικός οδηγός της Βιέννης και μισό ξενάγηση σε μουσείο, χωρίς να δουλέψει τίποτα από τα 2 καλά 1 ...",Negative
#museum_hours μια μη ταινια για τις πλαστικες τεχνες γλυκο&amp;αφηρημενο αλλα κομματακι κουραστικο 3/5 #tiff53,Negative
"#tiff53 ½☆☆☆☆ ""The Rebellion of Red Maria"" Δες την μισή για να γελασεις! Ουγκ  http://t.co/yqpUR2pE",Negative
Το ελληνικό σινεμά πεθαίνει κάθε πρωί στις δημοσιογραφικές προβολές του Φεστιβαλ Θεσσαλονίκης. #tiff53,Negative
"B. Ghobadi: ""I decided to leave Iran bc I was scared for my life there. I couldn't show my work to my people."" #tiff53 http://t.co/LkpE012q",Negative
Original DimitrisDX: #tiff53 Reviews Feed: Capital (Le Capital) (2*/5): Οι τράπεζες  είναι του διαβόλου. Και οι ... http://t.co/UCkjgyzt,Negative
#tiff53 Reviews Feed: Capital (Le Capital) (2*/5): Οι τράπεζες  είναι του διαβόλου. Και οι άνθρωποι που τις διαχ... http://t.co/UCkjgyzt,Negative
"Not scared anymore RT @MartinPetroffe Ghobadi: ""I decided to leave Iran bc I was scared for my life"" #tiff53 http://t.co/p8VnemjH",Negative
"RT @asteris: Not scared anymore RT @MartinPetroffe Ghobadi: ""I decided to leave Iran bc I was scared for my life"" #tiff53 http://t.co/p8 ...",Negative
"RT @MartinPetroffe Ghobadi: ""Cinema is like a hospital for me. I'm sure that I can help my country and my people better from abroad"" #tiff53",Negative
"RT @asteris: Bahman Ghobadi ""The Iranian regime invaded my country, optimistic now's the time for change, in next 1-2 yrs"" #tiff53  http ...",Negative
"Αν είχατε ποτέ την απορία με τι τύπου τσόντα την παίζουν οι χιψτερ, την γύρισε ο The Boy #tiff53 #higuita 1*",Negative
"“@manolis: Αν είχατε ποτέ την απορία με τι τύπου τσόντα την παίζουν οι χιψτερ, την γύρισε ο The Boy #tiff53 #higuita 1*”fyi @m1rto @kbougas",Negative
"@montagdarko #tiff53 πάει ""η πέτρα της υπομονής"" :(",Negative
Όλες οι ταινίες που θέλω να δω είναι sold out. Τυχεροί οι κάτοχοι cineκαρτας. #tiff53,Negative
"Parviz, εισαι μεγάλος καθικης.Ανεπροκοπος 50ρης χάνει τη βολή του κ ξεσπά εγκληματικά στην πιο feel-bad oversaturated ταινία του #tiff53",Negative
Ποτέ μου δεν εχω δει ΤΟΣΟ ΚΑΜΜΕΝΟ χρώμα σε ταινία. Σαν κακή σινε-περμαναντ. Κ αντίστοιχα τοσο σιχαμενο αντιπαθή πρωταγωνιστή #pavriz #tiff53,Negative
Αμαν με τα sold out! Μαθανε πως παιζει η Μπελουτσι και ολοι ετρεξαν;; #215 #tiff53,Negative
RT @cinePANikOS: Αμαν με τα sold out! Μαθανε πως παιζει η Μπελουτσι και ολοι ετρεξαν;; #215 #tiff53,Negative
Το Just the wind 3*/5 έχει τόσα κοντινά που σε κάνουν να νιώθεις ακόμη πιο άβολα από το θέμα του. #tiff53,Negative
screw culture I'll just watch SPEC and not a heartbreaking japanese film #tiff53,Negative
"Φαγαμε πορτα απο Καραμπατζο, ειμαι στην ουρα για Ρινοκερο που παλι θα φαμε πορτα και θα μεινω να περιμενω τους αλλους, καταλαβες; #tiff53",Negative
#dead_mans_burden χαλια χαλια χαλια μαυρα χαλια.απλα! 0/5 #tiff53,Negative
Καμια #erotiki_poli και κανενα #tiff53. Moνο panadol και χαρτομαντηλα.,Negative
"RT @asteris: Bahman Ghobadi ""The Iranian regime invaded my country, optimistic now's the time for change, in next 1-2 yrs"" #tiff53  http ...",Negative
RT @onizuka83: Το Just the wind 3*/5 έχει τόσα κοντινά που σε κάνουν να νιώθεις ακόμη πιο άβολα από το θέμα του. #tiff53,Negative
"#tiff53 Tabu: άλλο Artist μας βρήκε φέτος. πανέμορφο μεν, αλλά χωρίς να έχει κάτι να πει (όχι μόνο επειδή είναι βουβό) 2*",Negative
"RT @manolis: #tiff53 Tabu: άλλο Artist μας βρήκε φέτος. πανέμορφο μεν, αλλά χωρίς να έχει κάτι να πει (όχι μόνο επειδή είναι βουβό) 2*",Negative
Κριστιάν Μουντζίου: Η έλλειψη παιδείας οδηγεί στην αδιαφορία - http://t.co/obN8OE82 #TIFF53 ,Negative
"Ντάξει, το πόσο ζηλεύω εσάς που είστε στο #tiff53 δεν λέγεται",Negative
με τρελαίνετε όσοι σκίσατε βάτες στο #Tabu. θα σας πάρω συνδρομη στο Νάσιοναλ Τζεογκράφικ να ξεδώσετε. (κ χρόνια πολλά στον @Tagres) #tiff53,Negative
περιεργη μερα στο #tiff53 αυριο καλυτερα ο ρουμανος εσωσε τη διαθεση μαε :),Negative
ουτε στο six feet under τοσο θανατικο φετος στο #tiff53. και οχι τιποτ' αλλο δηλαδη αλλα την ταινια την ελεγαν και Living,Negative
"Το περιμενα πιο δακρυβρεχτο, φοβερη η 15χρονη πρωταγωνιστρια, καπου χαθηκε η μπαλα της αφηγησης #η_μαγισσα_του_πολεμου 3/5 #tiff53",Negative
Ασε τις 3 ταινιες που ειδα! Και μονο το τρεξιμο που εκανα σημερα φτανει για να πω πως κουραστηκα! Καληνυχτα! Συνεχιζουμε αυριο #tiff53,Negative
Οδοιπορικο στην κολαση #zhit #tiff53,Negative
festival over-dose with @Fri_Elena ! #tiff53 http://t.co/y7ZyltqZ,Negative
να γίνω γραφική. το ισλανδικό 'in the deep' για το #tiff53 μέχρι τώρα :p #iceland,Negative
"Keyhole: Faux-grand guignol, indescribable dialogue, bad acting, naked &amp; chained Udo Kier, Isabella Rossellini. Stuff of nightmares #tiff53",Negative
"Inside: Strong lead perf, detestable &amp; self-loathing middle-aged schemer in a Dostoyevsky adaptation. Harder to watch than recommend #tiff53",Negative
"So Far: σαφρακιασμενος γερο-ΟΥΚάς ταξιδεύει από το μέλλον στην βλαχοραχουλα του σήμερα, χαφτει μύγες, ακούει χιπχοπ #kamekoummando #tiff53",Negative
Τέτοιες ταινίες χαραμιζονται χωρίς τον @dark_tyler ή τον @davitosgeorge παρεα #kamekoummando #tiff53,Negative
δε βλέπω τουί με φαγητοφωτογραφίες από επισκέπτες της #skg για το #tiff53 και ανησυχώ. σε λίγο θα μας πείτε ότι δεν είμαστε και ερωτική πόλη,Negative
"Σε αντίθεση με την Ελληνική -  Τουρκική, παραγωγή, ""Πέρα από τον Λόφο"", που την είδα χθες. Μέτρια... #363 #tiff53",Negative
"Παρά τις φιλότιμες προσπάθειες, με συνεχή update, η εφαρμογή #ThessFest συνεχίζει να κρασάρει, αδικαιολόγητα... #tiff53",Negative
"RT @baphometx: Παρά τις φιλότιμες προσπάθειες, με συνεχή update, η εφαρμογή #ThessFest συνεχίζει να κρασάρει, αδικαιολόγητα... #tiff53",Negative
"Μη, τζιζ, κακό! ""Le Capital"". Κακές τράπεζες, μέτριος Γαβράς, σε πρεμιέρα από το 53ο Φεστιβάλ Θεσσαλονίκης. http://t.co/9dyh3XwD #tiff53",Negative
"RT @freecinemagr: Μη, τζιζ, κακό! ""Le Capital"". Κακές τράπεζες, μέτριος Γαβράς, σε πρεμιέρα από το 53ο Φεστιβάλ Θεσσαλονίκης. http://t.c ...",Negative
"Living 4*/5 αν αντέξεις την 1η ώρα, χρειάζεται ακόμη πιο γερό στομάχι για τα απανωτά σοκ της υπόλοιπης ζωής #tiff53",Negative
"#tiff53 ★★½☆☆ ""Οι μικρές μας διαφορές"" Απλή ιστορία με τυπικούς Γερμανούς και τυπικούς μετανάστες. Τίποτα σπουδαίο, πολλά στερεότυπα.",Negative
Dead Man's Burden:Η δικαιοσύνη νικά πάντα στο τέλος ή πολύ κακό για το τίποτα!Τουλάχιστον είδαμε μερικά τοπία άγριας δύσης! 1/5 #tiff53 #333,Negative
"Μπήκα να δω το ""πλοίο από την Παλαιστίνη"" αλλά βλέπω την παρωδία της ταινίας,  ΥΠΟΦΕΡΩ. #tiff53",Negative
"#fill_the_void μπορει μια εβραϊκη ταινια να γυριστει σαν τουρκικο σηριαλ,,αμε!fail 2/5 #tiff53",Negative
"#tiff53 #εποχήρινόκερου Τσίκι-τσίκι το σακουλάκι, έλεος μανδάμ, εδώ βλέπουμε ταινιάρα!  http://t.co/PuA98jqK",Negative
"Μετά απο μια αποτυχημένη ταινία #tiff53 ""Η τελευταία φορά που είδα το Μακάο"" ενα κρασακι για το κλείσιμο ... http://t.co/6rM6EtVw",Negative
Η πληρης αποτυχια του #taboor το αριστουργημα του #mungiu για υπενθυμιση και το φιλοδοξο #macau προσπαθησε περισσοτερο απο οσο επρεπε#tiff53,Negative
"#tiff53 review: Parviz - Σάπια μούρη, σάπια βυζιά, σάπια ψυχή... http://t.co/vkT61Wfv",Negative
#klip τσοντα με τινς που μεθανε&amp;κανουν βλακειες ή σχολιο για την πτωση των ηθων στη Σερβια?πολυ καλες ερμηνειες αλλα νοημα μεδεν 2/5 #tiff53,Negative
"RT @WoodyHellen: #tiff53 #εποχήρινόκερου Τσίκι-τσίκι το σακουλάκι, έλεος μανδάμ, εδώ βλέπουμε ταινιάρα!  http://t.co/PuA98jqK",Negative
"#tiff53 ★★★☆☆ ""Rhino Season"" Πολύ καλή φωτογραφία &amp; ιστορία αλλά η μουγγαμάρα σκάει και ρινόκερο http://t.co/1LveQg2C",Negative
Αν εχετε μπουχτησει με το σκυλαδικο στην ελλαδα μην πατε ΠΟΤΕ στη Σερβια.στο #tiff53 διασκευη Γονιδη&amp;Βισση στην ιδια ταινια.ΟΙΜΕ! :p,Negative
"να θες να πεις ""τι πι... ειδα παλι σημερα"" και να μιλας κυριολεκτικα #Clip #tiff53 #LOL",Negative
αναρωτιέμαι πόσοι άλλοι ένοιωσαν πως στο Μακαο έχασαν το βράδυ τους #tiff53,Negative
το πιο αμήχανο χειροκρότημα που άκουσα ποτέ σε αίθουσα του φεστιβάλ #tiff53,Negative
παίζει τίποτα σε σιγουράκι για αύριο γιατί δεν θα αντέξω άλλη απογοήτευση στις επιλογές ταινίας; #tiff53,Negative
μετά από αυτά τα μέτρα δεν υπάρχει και τρελλή διάθεση για φεστιβάλ.καιρός να κάνουμε τη δικιά μας ταινία και να βγούμε στους δρόμους #tiff53,Negative
Το πλοίο για την Παλαιστίνη σήκωνει μεγάλη κουβέντα αλλά θα είμαι λακωνικός. Μην το δείτε #tiff53,Negative
"Να σηκωνεσαι 8:30 για το μαθημα και η καθηγητρια να απεργει! Γραψτο μωρη!! Ωχου, εκνευριστηκα! Παω να βγαλω τα εισιτηρια μου #tiff53",Negative
Τόση ταλαιπωρία για να φτάσω λόγω απεργιών και μου αναβάλλεις τη προβολή; Ξενέρα...#tiff53,Negative
"""Θα είναι μεγάλη η καταστροφή"": Ο Κώστας Γαβράς από το #tiff53 καταδικάζει τα μεταλλεία χρυσού στις #skouries #rbnews. http://t.co/skhCZ54G",Negative
"MT @northaura ""Θα είναι μεγάλη η καταστροφή"" Ο Κ Γαβράς από #tiff53 καταδικάζει τα μεταλλεία χρυσού #skouries #rbnews. http://t.co/mPmojkyY",Negative
"RT @radiobubblenews: MT @northaura ""Θα είναι μεγάλη η καταστροφή"" Ο Κ Γαβράς από #tiff53 καταδικάζει τα μεταλλεία χρυσού #skouries #rbne ...",Negative
"RT @northaura: ""Θα είναι μεγάλη η καταστροφή"": Ο Κώστας Γαβράς από το #tiff53 καταδικάζει τα μεταλλεία χρυσού στις #skouries #rbnews. ht ...",Negative
"RT @northaura: ""Θα είναι μεγάλη η καταστροφή"": Ο Κώστας Γαβράς από το #tiff53 καταδικάζει τα μεταλλεία χρυσού στις #skouries #rbnews. ht ...",Negative
"RT @northaura: ""Θα είναι μεγάλη η καταστροφή"": Ο Κώστας Γαβράς από το #tiff53 καταδικάζει τα μεταλλεία χρυσού στις #skouries #rbnews. ht ...",Negative
"RT @northaura: ""Θα είναι μεγάλη η καταστροφή"": Ο Κώστας Γαβράς από το #tiff53 καταδικάζει τα μεταλλεία χρυσού στις #skouries #rbnews. ht ...",Negative
"RT @northaura: ""Θα είναι μεγάλη η καταστροφή"": Ο Κώστας Γαβράς από το #tiff53 καταδικάζει τα μεταλλεία χρυσού στις #skouries #rbnews. ht ...",Negative
"RT @northaura: ""Θα είναι μεγάλη η καταστροφή"": Ο Κώστας Γαβράς από το #tiff53 καταδικάζει τα μεταλλεία χρυσού στις #skouries #rbnews. ht ...",Negative
"#tiff53 Οι συνεντεύξεις τύπου Kaurismaki, Zappas-Shamriz και Mungiu θα γίνουν αύριο 7/11 ξεκινούν στις 11:00 - άδικα τρεχαμε σήμερα :(",Negative
"RT @akatzou: #tiff53 Οι συνεντεύξεις τύπου Kaurismaki, Zappas-Shamriz και Mungiu θα γίνουν αύριο 7/11 ξεκινούν στις 11:00 - άδικα τρεχαμ ...",Negative
"RT @radiobubblenews: MT @northaura ""Θα είναι μεγάλη η καταστροφή"" Ο Κ Γαβράς από #tiff53 καταδικάζει τα μεταλλεία χρυσού #skouries #rbne ...",Negative
θέλω να χέσω απογευματινή ταινία και να πάω Αποθήκη Γ' για καφέ και δεν ακολουθεί κάνεις. αααααα #tiff53,Negative
"#the_colour_of_chameleon σουρεαλ μαυρη κωμωδια για την ""σταζι"" της βουλγαριας με ασυναρτητο σεναριο&amp;χλιαρες ερμηνειες 2/5 #tiff53",Negative
"Σε αντίθεση, το Χιγκίτα, του The Boy (Αλέξανδρος Βούλγαρης), πέρα από το πολύ όμορφο Soundtrack, δεν μπορώ να πω ότι με κέρδισε... #Tiff53",Negative
"Σκέτη απογοήτευση το ""Loveless Zoritsa"". Γιατί τέτοιες ταινίες να προβάλλονται στο φεστιβάλ;  Αμερικανιά σε όλο της το μεγαλείο. #tiff53",Negative
"Επίσης, πηγαίντε να δείτε το The Capsule, είναι μια ιδανική ευκαιρία για έναν 35λεπτο ύπνο! #tiff53",Negative
"#tiff53 ★½☆☆☆ ""Ο φοιτητής"" Πολύ αργό για να παίζεται σε siesta time. Στα ελληνικά: ΥΠΝΟΣ! http://t.co/7SbLVsK9",Negative
"Επεισοδιακή προβολή, που ολοκληρώθηκε ομαλά, σε μία ταινία, με καλές ιδέες αλλά μέτρια εκτέλεση... #Izmena #Tiff53",Negative
"Η ζωη ειναι ενας κυκλος και 'Η προδοσια' μια βαρετη ταινια! 1,5/5 #tiff53",Negative
Προδοσία... Αυτό που νιώθω από τον @dimitrisdx αυτή τη στιγμή #tiff53,Negative
"Κενοι χαρακτήρες, κοινότοπη πλοκή, 2 ώρες σιριαλικό ερωτικό τετράγωνο για μια συγκλονιστική σκηνή ξυρίσματος #tiff53 #prodosia 1,5*",Negative
Ομαδικες αποχωρησεις απο Νταμπουρ! Παιδια δεν βλεπεται...το γελιο!! #tiff53,Negative
Στα 40' του Ταμπούρ απλά παραιτήθηκα. Ζητώ συγνώμη από την υπόλοιπη σειρά που ξύπνησα για να φύγω  #tiff53,Negative
Τοσα χρονια σινεμα πρωτη φορα φευγω στα μισα ταινιας!! Ταμπουρ με αγαπη 0/5! Ναι φετος πεσαμε σε πατατο-ναρκη #tiff53,Negative
